[claude-sonnet-5 curve r1] correct=fouis probe_acc=0.20 argmax=['fouis', 'ivuia', 'ivuia', 'ivuia', 'ivuia']
[gpt-4o curve r16] correct=hlpof probe_acc=0.40 argmax=['hlpof', 'gaimt', 'gaimt', 'gaimt', 'hlpof']
[gpt-4o curve r17] correct=dzgum probe_acc=0.20 argmax=['dzgum', 'grhqw', 'grhqw', 'grhqw', 'grhqw']
[gpt-4o curve r18] correct=gwhah probe_acc=0.80 argmax=['gwhah', 'feeiw', 'gwhah', 'gwhah', 'gwhah']
[gpt-4o curve r19] correct=bpcgh probe_acc=0.20 argmax=['bpcgh', 'etiob', 'etiob', 'etiob', 'etiob']
[gpt-4o curve r20] correct=dqnnu probe_acc=0.60 argmax=['dqnnu', 'dqdtu', 'dqdtu', 'dqnnu', 'dqnnu']
[gpt-4o curve r1] correct=euktf probe_acc=0.20 argmax=['euktf', 'apeaz', 'apeaz', 'apeaz', 'apeaz']
[gpt-4o curve r2] correct=fcabt probe_acc=0.20 argmax=['fcabt', 'hqyui', 'hqyui', 'hqyui', 'hqyui']
[gpt-4o curve r3] correct=itebt probe_acc=0.20 argmax=['itebt', 'lyqsu', 'lyqsu', 'gornf', 'lyqsu']
[gpt-4o curve r4] correct=jlbra probe_acc=0.80 argmax=['jlbra', 'hccqg', 'jlbra', 'jlbra', 'jlbra']
[gpt-4o curve r5] correct=cknzw probe_acc=0.20 argmax=['cknzw', 'gxdql', 'gxdql', 'gxdql', 'gxdql']
[gpt-4o curve r6] correct=jxfhg probe_acc=0.20 argmax=['jxfhg', 'efhnp', 'efhnp', 'efhnp', 'efhnp']
[gpt-4o curve r7] correct=muizb probe_acc=0.20 argmax=['muizb', 'odgjn', 'qsxti', 'qsxti', 'odgjn']
[gpt-4o curve r8] correct=mbcdw probe_acc=0.20 argmax=['mbcdw', 'hpjgx', 'hpjgx', 'hpjgx', 'hpjgx']
[gpt-4o curve r9] correct=imqwf probe_acc=0.60 argmax=['imqwf', 'giosf', 'imqwf', 'imqwf', 'giosf']
[gpt-4o curve r10] correct=bqzza probe_acc=0.80 argmax=['bqzza', 'ayoss', 'bqzza', 'bqzza', 'bqzza']
[gpt-4o curve r11] correct=ctcow probe_acc=0.60 argmax=['ctcow', 'oqoma', 'ctcow', 'oqoma', 'ctcow']
[gpt-4o curve r12] correct=dsooz probe_acc=0.40 argmax=['dsooz', 'fsklb', 'dsooz', 'fsklb', 'fsklb']
[gpt-4o curve r13] correct=nvlzl probe_acc=0.80 argmax=['nvlzl', 'mvrkk', 'nvlzl', 'nvlzl', 'nvlzl']
[gpt-4o curve r14] correct=dvahv probe_acc=0.40 argmax=['dvahv', 'eizoe', 'eizoe', 'eizoe', 'dvahv']
[gpt-4o curve r15] correct=ngieo probe_acc=0.80 argmax=['ngieo', 'mbbdh', 'ngieo', 'ngieo', 'ngieo']
[gpt-4o curve r16] correct=dthug probe_acc=0.20 argmax=['dthug', 'acyyr', 'acyyr', 'acyyr', 'acyyr']
[gpt-4o curve r17] correct=egjvz probe_acc=0.20 argmax=['egjvz', 'cluch', 'cluch', 'cluch', 'cluch']
[gpt-4o curve r18] correct=goese probe_acc=0.40 argmax=['goese', 'pmqwp', 'goese', 'pmqwp', 'pmqwp']
[gpt-4o curve r19] correct=hweog probe_acc=0.80 argmax=['hweog', 'eukuw', 'hweog', 'hweog', 'hweog']
[gpt-4o curve r20] correct=bjyid probe_acc=0.20 argmax=['bjyid', 'bwqev', 'bwqev', 'bwqev', 'bwqev']
API_DUEL100_DONE
